관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
강원도 원주시청,강원도 원주시 호저면 무장리 84,15-Dec,30,1,127.8983612,,37.4202538,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 무장리 84,15-Dec,30,1,127.8983612,,37.4202538,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운남리 854-1,15-Dec,30,1,127.8836136,,37.16185,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 405-1,15-Dec,30,1,127.9121857,,37.2839813,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 849-6,15-Dec,30,1,127.9362717,,37.3259201,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 산 87,15-Dec,30,1,127.9535065,"강원도 원주시 단관길 53-1, (단구동)",37.3234558,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1066,15-Dec,30,1,127.9351807,"강원도 원주시 북원로 2322, (학성동)",37.3521729,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1764,15-Dec,30,1,127.9194183,,37.3397942,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1764,15-Dec,30,1,127.9194946,,37.3397903,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 동화리 1474,16-Jun,30,1,127.8531799,"강원도 원주시 문막읍 보통로 165-5, (동화리)",37.3411217,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 장양리 353-5,16-Jun,30,1,127.967598,,37.4008675,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 안창리 183-2,16-Jun,30,1,127.8295364,,37.3516121,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 법천리 1451-2,16-Jun,30,1,127.750473,,37.2112808,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운계리 1329,16-Jun,30,1,127.8852081,,37.184124,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 사제리 1417-1,16-Jun,30,1,127.8799438,"강원도 원주시 흥업면 요동길 8, (사제리)",37.3444214,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 557-8,16-Jun,30,1,127.9193115,,37.2987099,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 2028-19,16-Jun,30,1,127.9476776,,37.3201828,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 용암리 1108-1,16-Jun,30,1,128.0854492,,37.2104454,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 560,16-Jun,30,1,127.9483871,,37.3582497,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 203,16-Jun,30,1,127.9618683,,37.3382645,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 12,16-Jun,30,1,127.9544449,,37.3437691,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 851-16,16-Jun,30,1,127.943779,,37.3283501,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 695-48,16-Jun,30,1,127.9569244,,37.3267708,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1591-65,16-Jun,30,1,127.9552994,,37.3224411,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동 91-4,16-Jun,30,1,127.9480896,"강원도 원주시 무실로12번길 15-20, (일산동)",37.348896,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1024-2,16-Jun,30,1,127.9387436,"강원도 원주시 원문로69번길 14, (학성동)",37.35569,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 805,16-Jun,30,1,127.9366302,"강원도 원주시 서원대로 205, (단계동)",37.3447037,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 214-3,16-Jun,30,1,127.9326706,,37.3654594,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 1331,16-Jun,30,1,127.9646454,,37.3553925,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1307-6,16-Jun,30,1,127.9482346,"강원도 원주시 북원로 2630-25, (태장동)",37.3771744,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 1202,16-Jun,30,1,127.9639893,,37.3427238,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 147-4,16-Jun,30,1,128.0066223,,37.3408318,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1856,16-Jun,30,1,127.9272079,,37.3323822,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1665,16-Jun,30,1,127.9608917,,37.3207741,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 695-39,16-Jun,30,1,127.9575653,,37.3273354,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 산36,16-Jun,30,1,127.9672546,,37.3779488,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 황둔리 373-2,16-Jul,30,1,128.1866302,,37.2603912,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 단강리 750-3,16-Jul,30,1,127.7973709,,37.1463242,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 반계리 1104-3,16-Jul,30,1,127.7901993,,37.2921295,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 귀래리 536-10,16-Aug,30,1,127.8694305,,37.2196884,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 981-4,16-Aug,30,1,127.9512177,,37.3751259,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1284-2,16-Aug,30,1,127.9754868,"강원도 원주시 치악로 1367-7, (관설동)",37.3094788,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1912,16-Nov,30,1,127.927124,,37.3285942,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1808,16-Nov,30,1,127.9352417,,37.3312798,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1778,16-Nov,30,1,127.9312897,,37.3374977,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1868-4,16-Nov,30,1,127.9311447,,37.327137,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 산54-9,16-Nov,30,1,127.9510727,,37.3800621,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 산85,16-Nov,30,1,127.9544144,"강원도 원주시 서원대로 472-24, (단구동)",37.3254509,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 산85,16-Nov,30,1,127.9544983,"강원도 원주시 서원대로 472-24, (단구동)",37.3252373,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 산85,16-Nov,30,1,127.9550858,"강원도 원주시 서원대로 472-24, (단구동)",37.3243561,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1200-1,16-Nov,30,1,127.9172592,,37.3542328,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 1840,16-Nov,30,1,127.9202042,,37.3002472,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 1836,16-Nov,30,1,127.9208221,,37.3006439,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1718,16-Dec,30,1,127.8171082,"강원도 원주시 문막읍 건등로 11, (건등리)",37.3117752,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1725,16-Dec,30,1,127.82164,,37.3134575,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 수암리 1646,16-Dec,30,1,127.9678497,"강원도 원주시 소초면 갓바우길 101-5, (수암리)",37.388382,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 장양리 산76-19,16-Dec,30,1,127.9749756,,37.4127846,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 무장리 712-2,16-Dec,30,1,127.8934021,,37.3934555,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 간현리 1228,16-Dec,30,1,127.8441544,,37.3445358,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 간현리 1111,16-Dec,30,1,127.8512039,,37.3486023,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 법천리 1404-2,16-Dec,30,1,127.7521286,,37.2069588,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 손곡리 314-3,16-Dec,30,1,127.8135757,,37.2212906,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 귀래리 242-2,16-Dec,30,1,127.8954926,,37.2225838,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 주포리 246-3,16-Dec,30,1,127.869133,,37.1648102,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 85-1,16-Dec,30,1,127.9229431,,37.3013344,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 419-11,16-Dec,30,1,127.9374542,,37.3230591,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 용암리 1017,16-Dec,30,1,128.099762,"강원도 원주시 신림면 연봉정길 22, (용암리)",37.2039757,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 구학리 252-3,16-Dec,30,1,128.0586243,,37.2107048,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 134-1,16-Dec,30,1,127.952713,,37.3510628,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 원인동 38-16,16-Dec,30,1,127.9545364,,37.3458366,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 428,16-Dec,30,1,127.9601669,,37.3421135,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 303-45,16-Dec,30,1,127.9544144,"강원도 원주시 남원로 666, (명륜동)",37.341568,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 851-22,16-Dec,30,1,127.9406509,,37.3259239,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 851-16,16-Dec,30,1,127.9431076,,37.3275337,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1591-51,16-Dec,30,1,127.9492798,,37.3215065,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1660,16-Dec,30,1,127.9580765,,37.3209839,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동 244-1,16-Dec,30,1,127.9404907,,37.3516388,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동 360,16-Dec,30,1,127.9438095,,37.3449402,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 971-3,16-Dec,30,1,127.9377136,"강원도 원주시 송계1길 9, (학성동)",37.3577118,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1031-1,16-Dec,30,1,127.9375305,,37.354908,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 506-2,16-Dec,30,1,127.9281845,,37.3567848,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 197-11,16-Dec,30,1,127.9361801,"강원도 원주시 우무개로 45-25, (우산동)",37.364357,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 1346-9,16-Dec,30,1,127.951416,"강원도 원주시 새동네1길 113, (태장동)",37.3615685,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 1331,16-Dec,30,1,127.9601212,,37.3551178,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 66-7,16-Dec,30,1,127.9459534,,37.3858643,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1166-5,16-Dec,30,1,127.9538498,,37.386898,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 902-18,16-Dec,30,1,127.9622498,"강원도 원주시 우물시장길 55, (봉산동)",37.3444519,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 1180,16-Dec,30,1,127.9584732,,37.3486595,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1768-1,16-Dec,30,1,127.9758606,,37.3454742,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1870,16-Dec,30,1,127.9331665,,37.3267632,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1054,16-Dec,30,1,127.9335785,,37.3371544,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1255-1,16-Dec,30,1,127.919136,,37.3334694,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1741-107,16-Dec,30,1,127.9642944,"강원도 원주시 월운정길 66, (반곡동)",37.327095,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 323-15,16-Dec,30,1,127.9825287,,37.3022499,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1542-1,17-May,30,1,127.812561,,37.3169785,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1738,17-May,30,1,127.8163757,,37.3124733,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 반계리 381-1,17-May,30,1,127.7867126,,37.2894211,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 문막리 270-2,17-May,30,1,127.8162918,,37.305378,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 취병리 896-19,17-May,30,1,127.8000488,"강원도 원주시 문막읍 취병로 92, (취병리)",37.3096504,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 흥양리 1772-57,17-May,30,1,128.0027008,,37.3795815,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 장양3리 138-1,17-May,30,1,127.9667282,,37.4153824,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 만종리 1250-1,17-May,30,1,127.9164352,,37.3610687,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 만종리 920-1,17-May,30,1,127.897522,,37.3441925,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 신평리 362-4,17-May,30,1,127.8952408,,37.3693657,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 가곡리 1149,17-May,30,1,127.8630219,,37.3634033,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 간현리 797-3,17-May,30,1,127.8379822,"강원도 원주시 지정면 간현로166번길 13, (간현리)",37.3645973,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 가곡리 814-15,17-May,30,1,127.8697433,,37.3547935,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 신평리 225-3,17-May,30,1,127.8969193,,37.366169,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 단강리 1443-3,17-May,30,1,127.7851944,,37.1559258,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 손곡리 987-4,17-May,30,1,127.7961349,,37.2345276,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운계리 810-3,17-May,30,1,127.8838654,,37.1877022,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 용암리 572-4,17-May,30,1,127.8427734,,37.1572227,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운남리 95-1,17-May,30,1,127.9232941,,37.1776962,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 1737-2,17-May,30,1,127.9118271,"강원도 원주시 흥업면 사제로 77, (흥업리)",37.3051949,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 흥업리 563-5,17-May,30,1,127.917244,,37.296936,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 산84-4,17-May,30,1,127.9077835,,37.2582817,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 1615-6,17-May,30,1,127.9407349,,37.2837982,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 금대리  585-1,17-May,30,1,128.0127258,"강원도 원주시 판부면 치악로 855-6, (금대리)",37.2743683,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 금대리  585-1,17-May,30,1,128.0104675,"강원도 원주시 판부면 치악로 855-6, (금대리)",37.2741928,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 신림리 464-3,17-May,30,1,128.0696716,,37.2347069,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 신림리 543-34,17-May,30,1,128.0821075,,37.2305565,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 성남리 262-3,17-May,30,1,128.0823669,,37.2557755,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동,17-May,30,1,127.9519043,,37.3519859,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 (평원동) 49,17-May,30,1,127.9537277,,37.3504486,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 (학성동) 410,17-May,30,1,127.9467926,,37.3571968,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 (평원동) 252-11,17-May,30,1,127.9527969,,37.3517227,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 원인동 113-1,17-May,30,1,127.9472198,"강원도 원주시 남산로48번길 26, (원동)",37.3420334,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 447-18,17-May,30,1,127.9507675,"강원도 원주시 서원대로 403-12, (개운동)",37.3308029,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 407,17-May,30,1,127.9570618,"강원도 원주시 개운로 58, (개운동)",37.3390236,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 550,17-May,30,1,127.9591522,"강원도 원주시 치악로 1732-38, (개운동)",37.3378601,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 123-2,17-May,30,1,127.9511337,,37.3402863,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 237-18,17-May,30,1,127.948555,,37.3382454,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 264-4,17-May,30,1,127.9513855,"강원도 원주시 남원로 621, (명륜동)",37.3385277,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 825-17,17-May,30,1,127.9425354,"강원도 원주시 한지공원길 25-7, (명륜동)",37.3287354,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 532,17-May,30,1,127.94664,"강원도 원주시 남원로527번길 6-12, (명륜동)",37.3324203,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 620-2,17-May,30,1,127.9425964,,37.3313293,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1064-4,17-May,30,1,127.9533081,"강원도 원주시 단구로 239, (단구동)",37.3327332,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 690-7,17-May,30,1,127.9582825,,37.3276253,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 148-36,17-May,30,1,127.9615936,"강원도 원주시 치악로1604번길 6, (단구동)",37.3262939,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1591-47,17-May,30,1,127.9442368,,37.3219643,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1437-45,17-May,30,1,127.958519,,37.3264542,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단구동 576,17-May,30,1,127.9557495,"강원도 원주시 단구로 265, (단구동)",37.3313103,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동,17-May,30,1,127.9473801,,37.3506279,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동,17-May,30,1,127.9461899,,37.3470573,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 일산동,17-May,30,1,127.9384232,,37.3501511,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1016-66,17-May,30,1,127.940567,"강원도 원주시 원문로35번길 9, (학성동)",37.3556519,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동,17-May,30,1,127.9347153,,37.3582878,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동,17-May,30,1,127.9240341,,37.3491745,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1137,17-May,30,1,127.9279175,,37.3495941,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동,17-May,30,1,127.9280167,,37.3486671,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 509-7,17-May,30,1,127.9303436,,37.3566933,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 (가현동) 443-3,17-May,30,1,127.9320679,,37.3915024,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 333-24,17-May,30,1,127.9386673,,37.3721886,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1002,17-May,30,1,127.9503632,"강원도 원주시 현충로 260, (태장동)",37.3766289,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1002,17-May,30,1,127.9508514,"강원도 원주시 현충로 260, (태장동)",37.3773232,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1430,17-May,30,1,127.9491348,"강원도 원주시 현충로322번길 15, (태장동)",37.3826141,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1432,17-May,30,1,127.9480209,"강원도 원주시 북원로2680번길 6, (태장동)",37.3827209,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 1110-5,17-May,30,1,127.9594803,,37.3489075,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 607-3,17-May,30,1,127.9761581,,37.3554039,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1267-5,17-May,30,1,127.9910812,,37.3482475,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 249-3,17-May,30,1,128.0053711,"강원도 원주시 웃거름터길 55, (행구동)",37.3475761,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1127-8,17-May,30,1,127.9202271,,37.3264999,생활방범,두 방향고정,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1868-5,17-May,30,1,127.9288025,,37.3293343,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 916-8,17-May,30,1,127.9332733,,37.3398857,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 (단계동) 929-14,17-May,30,1,127.9329758,,37.3391457,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동,17-May,30,1,127.9215317,,37.3345222,기타,두 방향고정,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동,17-May,30,1,127.9851761,,37.3071136,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1574-1,17-May,30,1,127.9630051,"강원도 원주시 반곡길 107, (반곡동)",37.3127251,생활방범,두 방향고정,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1464-18,17-May,30,1,127.9623566,"강원도 원주시 치악로 1555-12, (관설동)",37.3219681,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 678-6,17-May,30,1,127.9775543,"강원도 원주시 학마을길 6, (관설동)",37.3050461,생활방범,360도 회전,2018-07-27,200,033-737-5146
